Date,Product_Owner,Product_Promoter,Product ID,Amount (Pesos)
2024-06-15,owsltyas,2d0sue1b,4854304,42.9
2021-02-28,ugfeid,robgoblal,5078463,43.89
2021-12-13,iaoogfrd,,6752317,56.54
2019-09-03,ohayorhtamepce,obagbollr,7513662,43.339999999999996
2022-09-02,icnhdeltaoenunrrts,,3688815,11.0
2019-04-13,sraoop1,,3807427,47.96
2021-07-08,begnuiugid,rlbogbola,7223164,66.55
2020-06-19,ooekmbfro,grallboob,4915053,62.260000000000005
2020-04-03,sgiueveentwha,akxlrlvosbcae,7111273,73.26
2023-10-05,oorbmkfeo,bollroagb,4915079,43.339999999999996
2023-09-20,anirhnnctrsotuedle,,4275817,33.55
2024-02-13,yocapamtreehho,olrbgaobl,7350252,64.78999999999999
2019-09-26,ooltscpro,obobglral,6377358,44.66
2024-01-19,coietm,anaihul,4530760,-58.96
2024-11-28,motcei,niamljo,4530838,113.96
2020-05-11,e2bosotr,t23a1eainrk,6253715,619.3
2023-05-26,mekboroof,gborlabol,6069882,48.84
2022-08-29,cetomi,htahlehiegrh,4530838,120.01
2021-07-23,wstoalsy,u12sb0ed,4854304,43.12
2021-07-24,ytwaolss,e21s0bud,4854447,52.8
2023-05-17,gbuuniegid,lobglboar,7264829,67.65
2020-10-10,eocmti,alrojmoien,4531020,24.97
2024-09-09,digfue,aglblrobo,5096572,66.11
2024-08-11,krcrbaCsmolhee,,7465042,174.02
2023-10-01,ltredoutrciannnhes,,3553030,11.0
2020-12-19,mcieto,saweoalypiepwln,4530838,112.86
2023-07-14,ugdginbuei,gbaolblor,7495280,43.56
2022-11-06,mchetroodo,wrlgitidaaw,5130567,43.67
2019-12-02,ngetsrrpeewi,,7545460,65.56
2019-07-28,borfkmeoo,larolgbob,5434546,49.06
2023-05-04,otpaobmc,,5666700,100.32
2020-12-17,edigfu,0ed12usb,5491473,36.739999999999995
2024-11-23,nnnewmieyad,,7477210,166.98
2019-08-13,hoaesnrietclndtnur,,5603988,16.169999999999998
2023-06-16,fooefmerodd,30d1bsuE,6085742,30.91
2022-03-12,bcpotmoa,,6219850,45.760000000000005
2020-03-30,heineadrtlsontncur,,3688815,37.730000000000004
2019-12-08,oorofmekb,vafsfb01,4969640,42.9
2021-06-23,isouvvpr,sf1fbv0a,4125290,15.51
2019-11-20,druealntntsehnorci,,3688815,35.31
2022-11-05,mcoite,caesroykrtpo,4530864,180.39999999999998
2022-08-28,rgirpodn,lorabbolg,5876143,48.84
2024-12-21,oynicgtAePol,,7224126,260.48
2023-03-08,tnseroecipsigrwk,ndsunsrleiionb,4649203,17.490000000000002
2019-03-30,bkeooform,10ds3ube,4901455,43.67
2022-02-25,sicasdlmkslolteay,llrboobga,6900049,50.71
2024-02-26,dayrbaksc,looabbrlg,4933175,67.42999999999999
2023-03-28,hnniuatocedstrenlr,,3688815,37.839999999999996
2019-09-02,ylHpTarebTaehera,,6609057,266.53000000000003
2024-01-01,etdcrmhooo,lfsfaot,5520021,36.19
2021-08-27,u30dse2b,,5737719,19.69
2020-12-30,atetilndnrcresounh,,3688815,11.0
2024-01-12,nnsoratdrlnhciueet,igkspeetnciswror,3553082,-36.19
2021-07-27,chdrootome,caupkdal,5036122,37.839999999999996
2023-12-20,cflooo,Togsei,4057469,71.5
2024-08-18,erentndnistloahucr,,3688815,36.19
2023-02-20,irdogrnp,ollorgabb,5876143,45.43
2021-07-09,ctimoe,k3eablceu3,4530864,177.76
2020-09-18,thersscie,naakyytwetd,3967392,69.19
2021-04-14,aDsaiseOlvli,,6777628,26.73
2023-02-13,entcaonlderutnsihr,,3688815,11.0
2024-04-15,rtuislnrnconadthee,etymsciosg,3688815,27.5
2021-05-05,ofrosf3dG,gpoxferuin,6645379,283.90999999999997
2022-10-04,tcieom,l33eueckab,4530760,58.96
2022-05-27,hipldya,,6265324,-37.29
2020-06-23,nytniiesfnesi,yurpogrsan,6386536,53.57
2023-10-31,iudbvp,aeamthhstpctant,7526467,143.88
2020-12-18,loopcsort,albobgolr,6348212,45.98
2022-11-15,katfcassrt,,6981364,287.21
2022-12-03,ietdaohruesnltnrnc,,3688815,11.0
2023-05-01,snereolnhcurtdiant,tacrhserulitenondn,3688815,36.19
2020-07-26,wrafets,gaoyrpnusr,7094360,54.45
2021-11-26,tefaeddoetlot,ssmmldyoui,4756687,129.03
2023-01-13,figued,brglolbao,5078463,43.67
2021-03-06,oeacmsaytdkllslis,blgbrooal,6923410,36.3
2024-03-30,irgoaofd,,6752317,56.43
2019-05-29,lexjorebvl,,5349305,47.52
2019-09-14,intiensfisney,nyrpraousg,6379841,51.81
2024-07-24,oredctraltshienunn,,3687645,11.0
2020-04-03,bacmopto,,6219850,43.12
2024-05-18,awstlsyo,d2es1u0b,4854304,43.45
2021-12-17,nnetnltrdiusocrhae,,3688815,11.0
2023-02-10,iiogDtsolLag,,7559513,27.39
2024-01-05,ctesrlo,bbloralog,4930952,62.260000000000005
2019-09-11,EeVmrircproTsnoiog,vebrlleaieH,6712615,-50.38
2022-08-07,orbonofek,bbgrolloa,4974944,-55.0
2023-05-17,ofomebkro,0seud1b3,4898374,34.980000000000004
2019-01-04,esiondncrrthueantl,,3688815,36.19
2023-08-04,geudfi,oagbrlblo,5096546,43.45
2020-10-27,iuvvrspo,bvs01faf,6320288,43.45
2019-07-18,rtdesncennohilutra,,3319654,17.05
2024-11-02,tdeorcmooh,oftlfsa,5520034,43.89
2022-08-26,ooymhaacrthpee,oolglbbar,7513662,43.67
2021-08-08,382elov3ve,,7094373,-292.6
2021-06-02,cairrhendltnuoetsn,,3688815,34.54
2021-12-11,norpigdr,gbrlalboo,5591417,43.67
2023-08-03,rigropdn,lbborgalo,5591391,36.739999999999995
2023-11-05,fdGsfroo3,lm2y7ceu,6645379,282.48
2022-05-08,efgdiu,10e2ubsd,5491512,62.260000000000005
2023-09-05,a-hlWornNwahiectTd-,,4560504,699.27
2020-02-22,oetcsrl,ahnidl,4904913,41.47
2020-06-02,wnisrocerptkigse,yakme0r0d1op,4649203,45.87
2019-01-15,ssrehciet,natjasiini,3928444,55.11
2022-10-30,hialydp,,5823610,47.849999999999994
2023-05-20,srnhrednoaultntiec,,3688815,36.739999999999995
2020-12-20,snlaehdcnnrttrouei,tnciodslteeunnhrar,4652076,-95.26
2022-07-10,e04hs2p2t,,7135557,18.7
2021-10-24,ndnymeanewi,,5127395,65.22999999999999
2023-09-12,evlve3o823,,7024784,288.31
2022-11-10,derticenlhnorsnuta,,3139747,-11.0
2020-03-03,ndreircnnteoahtuls,insnrtlhraecounetd,3688776,17.93
2019-12-30,ystwosla,dbu012se,4854304,43.78
2022-04-19,mbkeforoo,0edu1sb3,4901494,-38.39
2023-01-29,octiem,bgbreour8oe,4530864,182.38
2022-04-21,oobkmfreo,brogblalo,5434546,50.489999999999995
2019-06-27,iudefg,rogbboall,5078632,44.989999999999995
2022-08-24,rtdoselraeituhncnn,,3553030,35.089999999999996
2023-08-25,onistunercahlnedrt,,3688815,37.18
2023-08-24,ookrfoebm,ogrlobalb,4914936,37.730000000000004
2019-04-15,tooaTBwHo,,4806204,198.22
2021-09-18,nrmeiDoPt,a1t510g,6938516,109.89
2021-05-02,oatswsly,b10sud2e,4854304,43.339999999999996
2023-03-05,etodfaeldtote,pmtecathsattahn,4756687,121.44
2021-01-15,tuuiAkntsyesngsuA,,6966921,151.8
2023-11-05,aieacnblviol,0eub22sd,5474430,47.96
2022-10-03,dfr3sfoGo,ogexuifrnp,6816069,256.40999999999997
2020-04-22,orkomefob,lgobboalr,4948359,54.010000000000005
2024-02-26,frkomoobe,lolrabbgo,5699915,48.84
2023-04-04,ualnehreintdctnsro,,3688815,35.2
2021-11-07,ba3ru12T,anazvii,5698628,104.39
2020-03-23,warnslldseursivvie,gaolroblb,6897956,43.339999999999996
2019-06-14,euonanrciehdstrntl,,3688815,35.31
2023-04-26,ofkmoeorb,3e0ub1sd,4898374,34.980000000000004
2021-10-28,nezrpeoawi,WaxeM1b,5378100,47.52
2019-06-12,orot,,4234646,11.66
2024-11-23,fgideu,lbaolgrob,5096546,43.45
2020-10-21,unwveehgasiet,c211Ac3,7111221,-47.63
2024-11-27,oiionemhocsmrs,,4543825,236.39
2021-03-07,hRoaRefec,,6824337,251.67999999999998
2022-11-13,toslprooc,osftfla,6620419,36.410000000000004
2022-12-01,euigdf,u10dbs2e,5491486,43.67
2021-12-23,lesctro,gbobaorll,5017376,36.96
2019-05-17,Mrynhta,,3406572,38.17
2020-01-01,lsmtosalcidaksyel,abboglrol,6898229,38.39
2020-03-08,fobreomok,3ed10ubs,4898374,34.980000000000004
2024-07-23,sonudrifw,,6695260,75.24
2019-03-28,eobnokfro,baolrolgb,6104254,55.0
2021-01-09,aliyoeclasmsdlkts,bbllagoor,6898229,37.839999999999996
2023-08-06,kmorfobeo,b1usd0e3,5498441,-37.4
2023-07-21,cphomeaetaryho,lobrgoabl,7513662,43.67
2019-11-24,difegu,loboabgrl,5078567,62.260000000000005
2021-07-01,cetstlnnuniohraerd,dtenohrtnsnerualic,3808467,62.260000000000005
2022-10-03,ocmiet,lilbrgye,4530838,117.37
2022-10-18,iufged,lgbobaolr,5079464,55.66
2022-01-27,bofkooemr,oargbobll,4915066,34.980000000000004
2022-05-15,etcomi,igrttao,4530838,112.86
2023-10-04,ympheoaoethrca,olrolgbba,7513662,41.47
2020-07-17,plhydai,,5901558,12.76
2024-11-10,pidognrr,obrgloabl,5591417,43.67
2021-05-03,igefdu,braogollb,5078463,43.67
2024-06-26,toro,,4234646,11.0
2019-03-13,ahsssavt,sf0v1bfa,6640764,42.79
2023-04-20,ooAegnliyPct,,7224074,164.78
2023-12-02,ldphyia,,6230562,48.29
2019-12-22,pirnrgod,gloabrlbo,5800717,45.32
2023-09-01,tiemco,s2ioroppr,4530838,119.02000000000001
2024-07-08,ieomct,g8reooebbur,4530838,117.37
2024-02-29,giefud,e2udb01s,6063447,43.339999999999996
2024-06-04,tttldeaofeeod,iGdeciutimrrVoaau,5674409,56.650000000000006
2022-09-29,teoodtetelfda,m89ejv1o,4756687,-121.44
2024-06-11,ibrafoag,,7081490,-104.06
2021-11-03,nstiinfeysnie,satoartnBPdir,6386536,57.09
2019-06-08,grdinpor,oborlgbla,6051747,67.42999999999999
2024-03-28,orirgndp,rlbobolag,5591417,43.78
2021-12-21,iecmto,takrprooyecs,4531007,252.01
2020-09-02,aarktctsfs,,6683157,43.12
2023-09-10,oreoctmohd,sffatol,5213975,41.47
2021-01-05,cfoloo,sboak7,5332821,137.28
2022-02-10,eprpo1osr,asclesj,6885684,43.12
2023-02-22,icadisoapl,resnactmet,6624657,35.75
2019-09-09,oaoortbs,psiebu,6711887,101.19999999999999
2020-08-17,nberofook,lblraboog,6104254,145.85999999999999
2022-09-11,yksadbrca,lgoblroba,4933149,40.81
2022-11-06,tasdmlelslsaikcyo,oarbllbog,6898229,36.3
2020-04-26,ofomerokb,lroabolbg,4915066,36.410000000000004
2022-06-06,kbfmroooe,de13sbu0,4901455,43.339999999999996
2020-10-19,gdfeui,obrallbgo,5096611,44.77
2023-08-05,rositsspfe,01t15ag,6911775,226.60000000000002
2022-10-29,ooembrokf,boroalbgl,4915079,44.22
2023-10-01,ehavstuneiweg,alnemegddo,7161661,43.12
2021-12-28,vpiusovr,vf0sbaf1,6899451,42.9
2021-04-24,neiapwoezr,79w362w,5378152,61.05
2020-02-17,omoorkfbe,boallobrg,4915079,43.67
2022-03-02,apdsoaciil,atcrneemst,5435183,-102.30000000000001
2020-07-29,lcooof,231Maga,4057495,127.6
2019-05-14,pocbamot,,5695716,54.34
2024-09-02,wpodamoelrru,bgralbool,6777407,43.67
2020-06-27,raehbTaelarpeTHy,cka1j0ma,6615180,101.42
2022-01-18,mayrri,,7157852,84.37
2020-02-07,yninsesetfiin,kaanijmml,6386536,57.86
2023-02-04,fkboeomro,baogbllro,4915066,36.410000000000004
2019-04-25,yaredmtssa,,7131748,100.21
2023-01-07,lssytawo,2bse01ud,4854304,41.47
2021-11-12,ofeobmokr,b0u31sde,5498441,34.980000000000004
2024-01-03,segirsporicentwk,AnLieceygf,4649216,180.51
2022-09-30,moietc,rokyecarospt,4530838,119.35
2021-06-17,lhurocdntniseeatnr,caoirreuelnhnsdntt,3688815,38.39
2019-12-24,igorkrnitpswsece,trdachhied,4649203,43.12
2024-01-19,laeotofdttede,h212022v,4756687,121.44
2022-08-07,iegwetvnasuhe,om2rmcsceo,7111221,47.3
2022-02-12,nmhsia,,5353335,95.26
2023-05-24,ewsgreitnerp,,7349862,72.27000000000001
2023-09-27,AeyotgolincP,,7224074,84.03999999999999
2020-08-15,acaiioslpd,deinOfdMaMi,5215301,34.43
2019-07-23,oirsnmhcesioom,,7061054,1906.1899999999998
2021-09-27,tddoetaeflote,naatpthhtmcetsa,4756687,130.9
2021-01-07,girdronp,bloaobrlg,5802576,43.67
2021-05-17,opdgrnir,aollorgbb,5591521,66.99
2019-11-01,ocaompbt,,5666830,-54.56
2021-07-13,osabroto,pebusi,6711887,98.67
2020-11-16,bkomerfoo,d03e1bus,5498441,34.980000000000004
2022-01-14,boskcelmehCrar,,7518615,-164.78
2020-10-03,ootr,,4234646,11.0
2021-01-04,raoyhpcatemhoe,lolrobbga,7411222,58.3
2022-05-12,retominPD,tga1105,6938516,109.89
2019-02-01,doetsnctielrurnnah,,3688815,11.0
2023-01-29,oivuvspr,ffa0vbs1,7049185,36.85
2024-02-03,ofdodermofe,dsb1Eu03,6085742,32.12
2022-10-15,eokbfroom,bs13de0u,4898465,62.260000000000005
2019-01-09,akssrtcatf,,6683157,45.099999999999994
2024-02-05,omtcei,,4530838,114.83999999999999
2023-03-06,saoytlsw,db1s2u0e,4854291,34.980000000000004
2023-05-04,ofoocl,canisou,5332821,137.72
2021-04-30,itcemo,eluea3cbk3,4530838,117.37
2023-05-24,srueotcdhtnnnelari,,3688841,37.95
2024-01-09,rrechidleautosnnnt,,3688815,11.0
2022-07-02,wtylssao,1ub0d2se,4854317,58.96
2024-04-09,bgroer,abrgblool,5985694,41.36
2022-01-06,egpnrwetseri,,7349888,251.67999999999998
2024-01-25,oimcet,vgi2i4edr,4530864,173.91
2020-03-06,edloofteatedt,2ume5bhl,5674409,53.349999999999994
2023-07-29,teoimc,celbake3u3,4530838,121.0
2024-08-03,eufdgi,loarlgbbo,5096572,62.260000000000005
2021-12-30,aehscydmmiaa,rlgblobao,7380074,-50.05
2022-06-01,rtoo,,4234646,11.0
2023-01-10,idfueg,rllaboobg,5096572,65.34
2019-06-22,toro,,4234646,11.0
2020-04-15,aerallyces,u4e10sbd,5048095,52.69
2024-04-06,ofemoefrodd,0u1d3bsE,6085742,30.91
2019-01-09,matmzp,erc2mmscoo,7290829,54.34
2023-02-12,amrcntssouupi,33uoa3vmN,6326476,103.07
2023-12-30,toxsflo,eReSabk,4710108,138.70999999999998
2020-03-25,crehmoyaoahpet,lolbaborg,7513662,43.89
2019-07-01,coitem,8mewecob,4530838,108.57
2019-11-20,pscrknwisgreoite,0om0kadepry1,4654533,-102.74
2024-04-13,komfeoobr,oobballgr,4963335,36.96
2021-12-10,trcamdalahid,alv2e2,6413420,66.55
2019-05-12,tiUoSynuy,,7015957,73.92
2023-05-23,enunednorctlstrahi,,3479359,34.43
2019-06-29,pdngrrio,lblaoobrg,5591417,43.339999999999996
2021-02-27,htpcleom,golobbalr,6302725,36.3
2019-07-07,inrgdorp,lgorlboba,5591417,43.339999999999996
2020-07-20,ipgseentwrre,,7367828,209.11
2024-07-26,ugfdie,llbborago,5078450,34.980000000000004
2019-12-19,sywasotl,e1ds0ub2,4854304,43.230000000000004
2019-02-05,kerofbomo,du30sb1e,4901546,62.260000000000005
2019-12-09,oticme,4a0alf,4530968,65.12
2022-11-08,oapmtcbo,,5666674,45.43
2023-06-04,moceti,raak0z01yrd,4530838,121.77000000000001
2019-04-26,7kk77k7k,,7178106,63.8
2022-02-23,styadraems,,7131748,94.38
2022-10-13,oolfco,npvvoza,5332808,94.27000000000001
2019-02-11,oicmet,illoinaslmm,4648150,36.410000000000004
2020-04-29,npoigrrd,glolorbba,5591417,43.56
2022-02-12,ugifde,dbse201u,6618586,42.9
2019-05-26,ogmwriporplra,kmnaifaerostrssu,5375396,113.52000000000001
2019-12-09,mioect,,4531020,24.75
2020-05-30,vrwerevildlsuissan,blorabgol,6898060,54.45
2019-05-25,uefigd,roabbogll,5078632,44.77
2019-02-19,paiosbnr,oabbollrg,6880926,45.650000000000006
2021-01-24,lpbilmasra,vldbeicre,4003272,29.92
2023-02-01,robfoekmo,brbolloga,4915066,36.96
2023-10-14,ivsameips,diReSd,5696977,34.43
2019-07-26,dropngir,lgbolbroa,5591417,44.11
2019-01-15,uensgwihveeta,yudklar,7111247,95.26
2021-12-19,kdlsssilctlomyaea,blgbolaor,6890871,66.55
2020-03-27,iocemt,suoecmferr,4530838,119.9
2020-06-05,ctemoi,euocdliansspct-i,4530838,112.86
2022-02-26,nowfdusir,,5723562,23.32
2019-11-07,nooofkerb,loorbabgl,4974944,55.0
2020-03-19,oberomofk,v1asbff0,4969718,65.78
2024-11-06,lucstaeortnehrinnd,,4275817,11.0
2024-12-18,kmeoobfor,u3bse10d,4901481,34.980000000000004
2024-05-02,roiplrmwropga,ihAlcr,5375396,127.38
2023-10-25,moctei,breougebo8r,4531020,23.98
2019-08-02,rnpgewreiets,,7349875,153.56
2021-08-23,egdufi,d2uebs10,5491486,43.67
2021-03-22,etioljvae,,6027944,100.54
2019-10-09,bmfokeoro,bgooallrb,4948372,-36.519999999999996
2020-06-23,CWtfnoohaelI,,7250984,177.87
2021-06-24,toofronkb,0b1sedu1,5459714,43.230000000000004
2019-08-28,nreldneinoruacshtt,hrtineedousnntrcla,3688815,-36.19
2024-04-10,aorthemcaepohy,labrolobg,7513662,44.0
2023-08-27,0t2e24hps,,7135557,38.5
2024-06-09,fmooebkro,boollarbg,5699915,48.84
2023-02-22,csaadbkyr,boolrbalg,6325683,34.980000000000004
2024-02-12,grnrdpoi,glboorbal,5591391,34.980000000000004
2019-01-22,efbarncro,glaobolrb,6461910,44.66
2021-11-02,dreitnoPas,imsdusmyol,6505408,50.71
2022-02-01,oaop1rs,,3867591,47.96
2021-11-09,Vrtielo,pvLsui,7127575,54.45
2021-11-14,sctiershe,mrhnreo,3928444,55.0
2023-11-27,eFmcrnaeRi,ISRMOOEGJEI,6802016,49.94
2022-09-06,gTnbdoerl,5Perao9rd5t,6190158,77.22
2024-12-02,ekboofmro,e1bu0s3d,4898400,44.330000000000005
2024-02-13,keomforbo,arllboobg,4915053,62.260000000000005
2020-06-28,eotmci,zeclikc,4648150,37.18
2022-03-13,chderrntuentnilsoa,,3687645,11.0
2020-03-24,herinarlttcdsnenuo,,3688815,33.55
2024-12-04,otmeic,lb3e3uaekc,4530838,118.14
2024-02-13,homorocted,asffolt,5520021,-36.410000000000004
2019-08-22,wksigcenorpirtse,,4649216,182.16
2021-12-29,seaispivm,66kM6a3r,5697094,45.43
2024-12-09,eriidpuitrdem,aolbrbogl,7127055,57.86
2019-09-20,rmttaap,,4241198,19.69
2021-01-02,tngueieswehva,yeapPrPsuawhot,7161661,45.43
2024-02-27,ohimasokb,oglbrloba,7501065,45.32
2021-08-22,22I00C,,4410978,877.36
2023-11-23,ugdngeiiub,oorlbablg,7218289,43.67
2021-07-04,u3bse20d,,5737719,12.76
2019-02-01,rcoltes,ooablrglb,4937140,37.510000000000005
2020-12-28,gdeifu,ragollbbo,5078450,-36.96
2023-05-15,oimtce,spyarcorketo,4530838,113.85
2022-08-28,broofomek,eb103dus,5498480,62.260000000000005
2019-01-20,npwiegteiorkscsr,0d1arpmke0oy,4649203,42.79
2024-05-02,snelaBisL,stcttanhtapamhe,6832826,89.97999999999999
2022-09-11,eaivurtlNl,voeiv1onL,7221253,228.58
2019-07-16,figeud,oblrlagbo,5078567,66.66
2022-11-28,morfoedfdeo,3E0sub1d,6085742,30.91
2021-07-19,erkbomfoo,e3sbud10,4901546,66.55
2021-12-26,eopo1rprs,763w92w,6895512,66.66
2021-12-15,mSnCClutppese,eflebuuuAaqaqRr,7473856,175.56
2023-11-02,rtoo,,4234646,11.0
2020-06-22,laywosst,bsd21u0e,4854291,34.980000000000004
2019-02-05,ediguf,bllrgbooa,5434715,47.41
2022-09-15,rozwinaepe,rcviua,5378113,115.72
2020-04-10,metioc,rrpoosip,4530864,-180.84
2024-07-21,F2PLL4C,,7418983,75.67999999999999
2021-06-20,ioctme,kluee3bac3,4648150,36.519999999999996
2023-06-21,pdvibu,,7526441,-73.92
2022-06-25,cilsmsylsaotlaked,obbaglolr,6882135,38.39
2021-11-10,slwsoyat,2e0bus1d,4854291,-34.980000000000004
2021-09-14,ygocnoetlPiA,,7298525,45.87
2022-10-19,odhtmeoorc,arroauh,5130567,43.67
2020-10-06,ttftoeeddloea,luysismdmo,7348627,129.69
2022-11-28,feooddrefmo,u01dsEb3,6085742,30.91
2024-08-03,eoorombfk,bd031seu,4898400,43.010000000000005
2021-02-15,crlnnnsidtuhoreaet,ia8nmt,3553082,-38.06
2024-05-03,rueeiezgtrn,gsoyarpurn,5804175,57.09
2021-05-03,liODaaselivs,,6819891,-26.73
2023-12-08,lionlgai,,4450927,47.3
2019-06-26,kaitjgiftdml,,6517186,44.44
2024-03-12,oap1ors,,3804905,22.0
2021-08-15,wssikrereponctgi,,4660929,45.650000000000006
2019-05-14,mztapm,mcm2rocseo,7290829,55.44
2020-12-13,eenrietrguz,aorynrsgpu,5804175,53.57
2024-08-17,eietpnsrswkogrci,oihibS,4649216,-94.49
2020-01-05,eonlilicbaav,2eu2dbs0,5474352,45.32
2022-01-25,bmfokoroe,loaogbblr,4915079,43.010000000000005
2023-10-02,uniereertzg,saeevldRliefm,5803668,34.43
2021-09-05,eugidf,oglrloabb,5096611,45.21
2024-07-19,6I68968,trhasooelcd,6979284,215.60000000000002
2021-08-27,fidgue,lglobrbao,5078632,-42.79
2022-06-16,igdorrnp,glloobrba,5591560,45.87
2022-04-15,tmyirtpveial,ls00s2,4867902,281.82
2022-01-11,iceomt,geyarm,4530838,117.37
2021-06-29,uidfge,gabbolrlo,5516953,44.0
2021-03-08,mokofober,rgalbbool,4914936,38.17
2024-01-26,elsorct,aorgollbb,4937140,36.739999999999995
2020-09-13,ldmseiyostalacskl,glrbbolao,6882135,38.06
2020-08-18,LLPF4C2,,7424911,73.03999999999999
2020-07-12,s07Ebu3d,,7008183,54.669999999999995
2023-10-23,fllhesfyteieit,,6792448,251.45999999999998
2022-09-26,nrpigodr,foflsat,5959291,43.339999999999996
2024-09-28,hotntreaiulecnndsr,,3688815,-35.31
2022-04-01,AiPnotglocye,,7403110,82.72
2019-12-29,isuukAentugystAns,,6992466,251.67999999999998
2020-01-31,tlaswsyo,1e2s0dub,4854317,-57.97
2019-11-24,itudtannelnosehrcr,,3553069,11.0
2019-11-24,mohercdtoo,laotfsf,5520034,43.339999999999996
2020-08-24,vwnesatuehgie,udrlyak,7111247,95.26
2021-03-02,okreobmfo,es1b3u0d,5498441,34.980000000000004
2020-05-16,uslreetgnanhci,,6524700,-1878.8000000000002
2022-02-17,liAegotoycPn,,7224087,271.15
2022-03-23,meocit,opyckerotras,4530864,181.94
2024-06-02,uridwsonf,,6024694,39.6
2022-11-03,ttcsdnariluenhnore,,3479359,61.38
2024-07-27,isvpouvr,1ba0sffv,6320288,43.339999999999996
2022-02-16,mictoe,ysretcroaokp,4530864,169.29000000000002
2019-06-23,etlcors,rloboablg,5017363,43.339999999999996
2019-05-22,toor,,4234646,11.88
2021-06-22,duefig,oalrobgbl,5096572,62.260000000000005
2021-01-28,ieotcm,885dbb,4530760,55.77
2022-12-16,nprgroid,oloalbgbr,5876143,48.84
2021-10-19,ors1peorp,jseslac,6913543,-151.47
2019-12-20,cluoneirhnstandret,,3688815,35.31
2019-01-10,inrogrdp,lblroagbo,5760690,43.78
2024-12-22,ctomie,,4531020,147.62
2020-03-14,syotlasw,beds201u,4854291,34.980000000000004
2019-05-17,oobrotas,P11a22m,6967051,72.38
2022-04-26,renwoiapez,9w7632w,5378113,109.89
2020-06-25,sresrwnkitegopic,01eamodrkpy0,4649203,70.28999999999999
2021-10-16,moecti,,4531020,23.98
2021-06-03,ltecuernhtadsonnir,,3479359,17.6
2021-12-05,tfdottloeeead,1eMWbxa,5674409,56.099999999999994
2022-04-21,22e4sthp0,,7135557,18.7
2023-03-12,obmf2rokoe,oabolrlgb,7237906,59.95
2021-06-02,lrsentcndenatirouh,,3139747,11.0
2022-02-01,satlsyow,s0bd12eu,4854447,-49.28
2022-12-27,rbfkoeomo,blbgarloo,4963335,37.07
2020-10-30,83voev2l3e,,7069764,85.14
2019-03-23,seuehiwvegtna,ocexmm,7111221,47.3
2024-04-09,aedfldetoteot,ealver,4756687,129.14000000000001
2024-02-16,yeewsvl,2tgar61enikM,3988881,36.410000000000004
2024-11-23,isgrnroecktsipwe,iAgfeyLcne,4649203,42.79
2023-10-11,bofo2rmkoe,blloaborg,7155980,43.89
2020-09-03,ninetneifsysi,rpusryonag,6386536,56.43
2021-03-25,ersstadyam,,7081841,164.78
2022-11-17,ekoobrfmo,eu31b0ds,4898400,42.79
2021-09-14,feidgu,lorobblag,5078632,44.77
2024-11-30,oirgdrpn,lrlobabgo,5591391,36.85
2024-12-13,roneekwsicptgris,0pa1m0edoryk,4649203,91.85
2022-04-07,aabrsykdc,llbroaobg,5527730,41.47
2021-11-21,emtico,yaolkja,4530838,120.22999999999999
2023-11-27,tgnloecPAiyo,,7224087,253.55
2024-01-05,satolsyw,02beud1s,7153419,59.400000000000006
2019-06-25,iorgdnrp,ooblabrgl,5591417,41.47
2023-10-07,mderipeudriti,obgloabrl,7127055,55.44
2020-10-11,nCmlesptupeSC,iaerFC,6889480,168.3
2019-02-25,itomec,omailrneoj,4530838,118.03
2021-08-03,itcemo,iateuoiscsdnpl-c,4530838,120.89
2021-04-07,otmice,urremsoefc,4530838,112.86
2019-07-02,riPasnodte,agicnls,6505447,187.44
2022-05-19,yghralipl,,6942949,140.03
2019-06-12,roombkefo,bgrloaobl,4915079,43.12
2021-04-01,eyvlews,yreI00dapk,4016792,22.66
2019-04-02,vbaicniloela,bse20ud2,5474352,43.12
2023-10-29,yhkiinerftossense,,4233346,1529.0
2019-01-26,sfGfdoor3,igruxenpof,6645379,280.06
2019-09-15,alyaeeclsr,se4d0ub1,5048056,65.89
2020-12-12,tomice,3gMa2a1,4530838,120.78
2021-05-23,lcioernndetrthuans,,3522597,79.64
2022-08-03,E37bu0ds,s3E0d7bu,7008183,51.48
2020-10-01,meobo2kofr,obrblloag,7155980,43.12
2024-05-20,lbioiecanavl,bu02se2d,5474430,38.61
2022-08-04,siiaevmsp,asjshiwohna,5697068,-34.43
2021-06-09,mcieto,,4531020,138.82
2023-11-13,eigduf,obalolbgr,5096546,43.56
2021-01-07,arcosiueenrthntdnl,,3688815,87.45
2023-04-24,nftsiieiyensn,ayusnrropg,6386536,56.32
2021-03-06,glbnredTo,ciinearnsmapre,6190158,75.78999999999999
2024-05-21,innochlrteuanetsdr,,3688815,11.0
2019-01-26,yrimar,,7271290,61.38
2024-11-11,eookomfrb,dsbu0e13,4901546,65.34
2019-07-16,gnbueiguid,blabolrog,7248371,76.45
2020-04-24,waslytos,e0s2u1db,4854304,43.45
2021-04-08,lofoco,,5332808,71.39
2020-09-28,gesockiirtnprews,0yk0apre1dmo,4654533,101.08999999999999
2020-06-20,bkoofmeor,llroagbob,4963335,37.510000000000005
2024-07-27,euspinnasrlonittgo,,4591743,-12.87
2020-01-02,mpoyahratceheo,gbaolrolb,7352930,43.89
2021-11-20,aESiel1xc,,5356013,183.92
2021-03-17,tssisrefpo,3m4W412m,6911749,-70.95
